NI (c) Historical Data Viewer v2.0                           
Created: 20.1.2025 14:40:00.049 FLE Standard Time
Number of rows: 15732
Interpolation interval: 0 seconds

Row,Time,\\EGP-DSC-1\C__Program_Files__x86__National_Instruments_LabVIEW_2014_data\EGP-DSC-1\Current Integrator\Current
1998,13:05:32.331,2.85761e-008
1999,13:05:32.632,2.64531e-008
2000,13:05:32.925,2.94908e-008
2001,13:05:33.230,2.75005e-008
2002,13:05:33.521,2.68901e-008
2003,13:05:33.820,2.92415e-008
2004,13:05:34.120,2.49285e-008
2005,13:05:34.410,2.97651e-008
2006,13:05:34.730,2.99769e-008
2007,13:05:35.032,2.91522e-008
2008,13:05:35.340,3.21869e-008
2009,13:05:35.638,2.69888e-008
2010,13:05:35.942,3.07138e-008
2011,13:05:36.220,2.96929e-008
2012,13:05:36.520,2.80913e-008
2013,13:05:36.820,2.80205e-008
2014,13:05:37.120,1.0417e-011
2015,13:05:37.410,1.75415e-012
2016,13:05:37.727,-1.23812e-012
2017,13:05:38.035,4.77929e-012
2018,13:05:38.334,-4.37383e-012
2019,13:05:38.639,-3.60156e-012
2020,13:10:01.436,2.68985e-012
2021,13:10:01.738,-1.75504e-012
2022,13:10:02.037,-2.11031e-012
2023,13:10:02.344,-2.21778e-012
2024,13:10:02.630,-3.85114e-012
2025,13:10:02.920,3.01044e-008
2026,13:10:03.220,2.72859e-008
2027,13:10:03.520,3.20552e-008
2028,13:10:03.810,2.7991e-008
2029,13:10:04.127,3.03109e-008
2030,13:10:04.435,2.85696e-008
2031,13:10:04.728,3.08518e-008
2032,13:10:05.046,2.97092e-008
2033,13:10:05.336,2.55586e-008
2034,13:10:05.630,2.77544e-008
2035,13:10:05.930,1.88784e-008
2036,13:10:06.220,2.84067e-008
2037,13:10:06.520,2.88373e-008
2038,13:10:06.820,3.26707e-008
2039,13:10:07.124,2.51203e-008
2040,13:10:07.427,3.01321e-008
2041,13:10:07.737,2.88411e-008
2042,13:10:08.039,2.97222e-008
2043,13:10:08.334,3.04091e-008
2044,13:10:08.630,-1.#QNAN
2045,13:10:08.920,2.81504e-008
2046,13:10:09.220,3.00577e-008
2047,13:10:09.520,2.68231e-008
2048,13:10:09.820,2.95596e-008
2049,13:10:10.121,2.97311e-008
2050,13:10:10.432,2.92134e-008
2051,13:10:10.729,-1.#QNAN
2052,13:10:11.032,2.3449e-008
2053,13:10:11.330,2.78505e-008
2054,13:10:11.620,2.92842e-008
2055,13:10:11.917,2.84267e-008
2056,13:10:12.220,2.85861e-008
2057,13:10:12.520,2.77901e-008
2058,13:10:12.820,2.87095e-008
2059,13:10:13.119,3.0178e-008
2060,13:10:13.432,2.39058e-008
2061,13:10:13.730,2.96165e-008
2062,13:10:14.029,2.48537e-008
2063,13:10:14.334,3.02788e-008
2064,13:10:14.636,2.59513e-008
2065,13:10:14.930,2.37862e-008
2066,13:10:15.220,2.89547e-008
2067,13:10:15.520,2.584e-008
2068,13:10:15.820,2.90774e-008
2069,13:10:16.115,2.77055e-008
2070,13:10:16.428,2.86713e-008
2071,13:10:16.736,2.99743e-008
2072,13:10:17.041,2.97584e-008
2073,13:10:17.330,2.74023e-008
2074,13:10:17.620,2.99057e-008
2075,13:10:17.920,2.4682e-008
2076,13:10:18.220,3.07151e-008
2077,13:10:18.520,2.75798e-008
2078,13:10:18.820,3.2128e-008
2079,13:10:19.113,2.5377e-008
2080,13:10:19.434,2.78986e-008
2081,13:10:19.727,2.73732e-008
2082,13:10:20.039,2.11696e-008
2083,13:10:20.332,2.86014e-008
2084,13:10:20.620,2.58638e-008
2085,13:10:20.920,2.78119e-008
2086,13:10:21.220,2.90639e-008
2087,13:10:21.520,2.79641e-008
2088,13:10:21.820,2.91322e-008
2089,13:10:22.110,2.78562e-008
2090,13:10:22.428,2.76365e-008
2091,13:10:22.732,2.99763e-008
2092,13:10:23.039,-1.#QNAN
2093,13:10:23.333,3.2724e-008
2094,13:10:23.621,2.74583e-008
2095,13:10:23.920,3.08987e-008
2096,13:10:24.230,2.92575e-008
2097,13:10:24.520,2.90268e-008
2098,13:10:24.820,2.79814e-008
2099,13:10:25.120,2.32334e-008
2100,13:10:25.434,2.80445e-008
2101,13:10:25.731,2.61232e-008
2102,13:10:26.033,2.66256e-008
2103,13:10:26.337,2.92701e-008
2104,13:10:26.634,2.95053e-008
2105,13:10:26.930,2.21791e-008
2106,13:10:27.220,3.06137e-008
2107,13:10:27.520,2.28664e-008
2108,13:10:27.820,2.93091e-008
2109,13:10:28.111,2.39639e-008
2110,13:10:28.437,3.01993e-008
2111,13:10:28.729,2.8135e-008
2112,13:10:29.035,2.73393e-008
2113,13:10:29.335,2.92347e-008
2114,13:10:29.624,2.57635e-008
2115,13:10:29.930,2.53142e-008
2116,13:10:30.230,2.70949e-008
2117,13:10:30.520,2.71068e-008
2118,13:10:30.820,2.68977e-008
2119,13:10:31.110,2.71398e-008
2120,13:10:31.433,2.5928e-008
2121,13:10:31.732,3.06816e-008
2122,13:10:32.029,2.52273e-008
2123,13:10:32.337,2.97946e-008
2124,13:10:32.637,2.69001e-008
2125,13:10:32.930,3.12036e-008
2126,13:10:33.220,2.69255e-008
2127,13:10:33.520,3.15505e-008
2128,13:10:33.820,2.49416e-008
2129,13:10:34.110,2.8484e-008
2130,13:10:34.430,2.73553e-008
2131,13:10:34.732,2.65112e-008
2132,13:10:35.038,3.03362e-008
2133,13:10:35.341,2.85804e-008
2134,13:10:35.639,2.53108e-008
2135,13:10:35.917,2.68311e-008
2136,13:10:36.230,2.70214e-008
2137,13:10:36.520,2.49056e-008
2138,13:10:36.820,2.94316e-008
2139,13:10:37.110,2.0145e-008
2140,13:10:37.427,2.88621e-008
2141,13:10:37.729,2.60275e-008
2142,13:10:38.029,2.88218e-008
2143,13:10:38.336,2.70216e-008
2144,13:10:38.636,2.89738e-008
2145,13:10:38.930,2.28467e-008
2146,13:10:39.230,2.70814e-008
2147,13:10:39.520,1.98807e-008
2148,13:10:39.820,2.23922e-008
2149,13:10:40.120,2.42235e-008
2150,13:10:40.424,2.16621e-008
2151,13:10:40.736,2.91095e-008
2152,13:10:41.035,2.58764e-008
2153,13:10:41.344,3.22265e-008
2154,13:10:41.640,2.58708e-008
2155,13:10:41.918,2.87547e-008
2156,13:10:42.230,2.86734e-008
2157,13:10:42.520,2.8232e-008
2158,13:10:42.820,2.8023e-008
2159,13:10:43.120,2.82543e-008
2160,13:10:43.422,2.27642e-008
2161,13:10:43.732,3.0808e-008
2162,13:10:44.035,2.38746e-008
2163,13:10:44.340,2.81458e-008
2164,13:10:44.634,2.97287e-008
2165,13:10:44.930,2.47098e-008
2166,13:10:45.230,3.09803e-008
2167,13:10:45.520,2.02674e-008
2168,13:10:45.820,2.78927e-008
2169,13:10:46.120,2.4292e-008
2170,13:10:46.419,2.97389e-008
2171,13:10:46.731,2.68989e-008
2172,13:10:47.026,2.69595e-008
2173,13:10:47.345,3.0535e-008
2174,13:10:47.637,2.94947e-008
2175,13:10:47.934,2.80132e-008
2176,13:10:48.230,3.18235e-008
2177,13:10:48.520,2.89093e-008
2178,13:10:48.820,3.13388e-008
2179,13:10:49.120,2.8729e-008
2180,13:10:49.416,2.52775e-008
2181,13:10:49.733,2.93653e-008
2182,13:10:50.032,2.15496e-008
2183,13:10:50.334,2.94167e-008
2184,13:10:50.635,3.00069e-008
2185,13:10:50.933,2.85422e-008
2186,13:10:51.220,3.03778e-008
2187,13:10:51.520,2.92844e-008
2188,13:10:51.820,3.17428e-008
2189,13:10:52.120,2.93448e-008
2190,13:10:52.413,2.37434e-008
2191,13:10:52.735,3.06841e-008
2192,13:10:53.028,2.7843e-008
2193,13:10:53.331,3.05237e-008
2194,13:10:53.636,2.81484e-008
2195,13:10:53.938,2.78253e-008
2196,13:10:54.230,2.92659e-008
2197,13:10:54.520,2.69945e-008
2198,13:10:54.820,3.16568e-008
2199,13:10:55.120,2.51207e-008
2200,13:10:55.410,2.96105e-008
2201,13:10:55.736,2.89877e-008
2202,13:10:56.028,3.12217e-008
2203,13:10:56.339,2.86035e-008
2204,13:10:56.635,2.97371e-008
2205,13:10:56.933,2.744e-008
2206,13:10:57.220,3.07054e-008
2207,13:10:57.530,2.30487e-008
2208,13:10:57.820,3.18471e-008
2209,13:10:58.120,2.7647e-008
2210,13:10:58.420,3.16473e-008
2211,13:10:58.729,2.93055e-008
2212,13:10:59.036,2.76583e-008
2213,13:10:59.337,2.93657e-008
2214,13:10:59.638,2.3826e-008
2215,13:10:59.925,2.96891e-008
2216,13:11:00.230,3.0859e-008
2217,13:11:00.530,2.92816e-008
2218,13:11:00.820,3.09659e-008
2219,13:11:01.120,3.13606e-008
2220,13:11:01.411,2.95685e-008
2221,13:11:01.731,3.14391e-008
2222,13:11:02.036,2.09019e-008
2223,13:11:02.337,3.19579e-008
2224,13:11:02.643,2.53516e-008
2225,13:11:02.929,3.06805e-008
2226,13:11:03.220,3.04572e-008
2227,13:11:03.530,3.15065e-008
2228,13:11:03.820,2.93014e-008
2229,13:11:04.120,2.72956e-008
2230,13:11:04.410,3.18052e-008
2231,13:11:04.733,2.98651e-008
2232,13:11:05.031,2.96609e-008
2233,13:11:05.336,2.44073e-008
2234,13:11:05.635,2.88524e-008
2235,13:11:05.937,2.61635e-008
2236,13:11:06.230,-2.09344e-012
2237,13:11:06.530,2.22e-012
2238,13:11:06.820,-4.25482e-012
2239,13:11:07.120,-8.15348e-012
2240,13:11:07.410,-1.48268e-011
2241,13:11:07.730,-7.42872e-012
2242,13:15:15.520,-3.39906e-012
2243,13:15:15.815,-4.06963e-012
2244,13:15:16.133,-6.42597e-012
2245,13:15:16.437,-6.50102e-012
2246,13:15:16.746,2.62057e-012
2247,13:15:17.035,-5.58709e-012
2248,13:15:17.332,3.01269e-008
2249,13:15:17.620,1.8612e-008
2250,13:15:17.920,2.63531e-008
2251,13:15:18.220,2.98309e-008
2252,13:15:18.520,2.64151e-008
2253,13:15:18.813,2.78928e-008
2254,13:15:19.130,2.69702e-008
2255,13:15:19.432,2.53109e-008
2256,13:15:19.731,2.76312e-008
2257,13:15:20.039,2.49346e-008
2258,13:15:20.320,3.16312e-008
2259,13:15:20.630,2.41952e-008
2260,13:15:20.920,3.15794e-008
2261,13:15:21.220,2.88086e-008
2262,13:15:21.520,2.76697e-008
2263,13:15:21.810,2.85286e-008
2264,13:15:22.136,2.39546e-008
2265,13:15:22.437,2.77088e-008
2266,13:15:22.745,3.01655e-008
2267,13:15:23.035,2.96909e-008
2268,13:15:23.327,2.70507e-008
2269,13:15:23.630,-1.#QNAN
2270,13:15:23.930,1.92412e-008
2271,13:15:24.220,3.14724e-008
2272,13:15:24.520,1.7999e-008
2273,13:15:24.820,2.99559e-008
2274,13:15:25.129,2.08146e-008
2275,13:15:25.431,2.90717e-008
2276,13:15:25.730,2.88929e-008
2277,13:15:26.031,2.96234e-008
2278,13:15:26.329,2.68561e-008
2279,13:15:26.620,2.67955e-008
2280,13:15:26.930,2.51113e-008
2281,13:15:27.220,2.80367e-008
2282,13:15:27.520,2.69361e-008
2283,13:15:27.811,2.80897e-008
2284,13:15:28.136,2.56099e-008
2285,13:15:28.435,2.41835e-008
2286,13:15:28.731,3.03863e-008
2287,13:15:29.033,2.60916e-008
2288,13:15:29.324,3.13147e-008
2289,13:15:29.630,2.87704e-008
2290,13:15:29.920,3.08045e-008
2291,13:15:30.220,2.97533e-008
2292,13:15:30.520,3.15179e-008
2293,13:15:30.810,2.82723e-008
2294,13:15:31.130,3.0054e-008
2295,13:15:31.435,2.86031e-008
2296,13:15:31.737,3.02256e-008
2297,13:15:32.037,2.77747e-008
2298,13:15:32.337,-1.#QNAN
2299,13:15:32.630,2.99946e-008
2300,13:15:32.920,2.76717e-008
2301,13:15:33.220,2.96828e-008
2302,13:15:33.520,2.52235e-008
2303,13:15:33.810,2.96559e-008
2304,13:15:34.130,2.99815e-008
2305,13:15:34.431,3.04173e-008
2306,13:15:34.732,2.90387e-008
2307,13:15:35.032,2.64875e-008
2308,13:15:35.338,2.89179e-008
2309,13:15:35.630,3.05479e-008
2310,13:15:35.930,2.64751e-008
2311,13:15:36.220,3.36754e-008
2312,13:15:36.520,1.98221e-008
2313,13:15:36.810,2.84016e-008
2314,13:15:37.128,2.83921e-008
2315,13:15:37.433,2.19809e-008
2316,13:15:37.737,2.80611e-008
2317,13:15:38.041,2.39611e-008
2318,13:15:38.332,2.75301e-008
2319,13:15:38.620,2.74748e-008
2320,13:15:38.920,2.91286e-008
2321,13:15:39.220,2.88022e-008
2322,13:15:39.520,2.91064e-008
2323,13:15:39.820,2.89757e-008
2324,13:15:40.124,2.86551e-008
2325,13:15:40.432,2.5436e-008
2326,13:15:40.732,3.09006e-008
2327,13:15:41.040,2.42019e-008
2328,13:15:41.328,2.82778e-008
2329,13:15:41.630,2.82463e-008
2330,13:15:41.920,2.82367e-008
2331,13:15:42.220,2.89845e-008
2332,13:15:42.520,2.45746e-008
2333,13:15:42.820,2.97813e-008
2334,13:15:43.122,2.83431e-008
2335,13:15:43.435,2.83752e-008
2336,13:15:43.729,2.83721e-008
2337,13:15:44.028,2.43471e-008
2338,13:15:44.342,2.72105e-008
2339,13:15:44.620,2.81346e-008
2340,13:15:44.930,1.81859e-008
2341,13:15:45.220,2.81438e-008
2342,13:15:45.520,2.37336e-008
2343,13:15:45.820,3.12881e-008
2344,13:15:46.118,2.69403e-008
2345,13:15:46.435,2.90693e-008
2346,13:15:46.734,2.87644e-008
2347,13:15:47.039,2.63961e-008
2348,13:15:47.344,2.94778e-008
2349,13:15:47.636,2.6296e-008
2350,13:15:47.930,2.95393e-008
2351,13:15:48.220,2.85794e-008
2352,13:15:48.520,2.80855e-008
2353,13:15:48.820,2.75086e-008
2354,13:15:49.116,3.00751e-008
2355,13:15:49.428,2.87903e-008
2356,13:15:49.733,2.75183e-008
2357,13:15:50.038,2.21702e-008
2358,13:15:50.345,3.17584e-008
2359,13:15:50.638,2.73305e-008
2360,13:15:50.930,3.13928e-008
2361,13:15:51.230,2.81603e-008
2362,13:15:51.520,2.84129e-008
2363,13:15:51.820,3.31386e-008
2364,13:15:52.113,2.23966e-008
2365,13:15:52.429,2.57345e-008
2366,13:15:52.729,2.72158e-008
2367,13:15:53.031,2.54315e-008
2368,13:15:53.333,2.69867e-008
2369,13:15:53.621,2.61369e-008
2370,13:15:53.930,2.83867e-008
2371,13:15:54.220,3.05737e-008
2372,13:15:54.520,2.46956e-008
2373,13:15:54.820,2.88301e-008
2374,13:15:55.110,2.71216e-008
2375,13:15:55.431,2.99384e-008
2376,13:15:55.729,3.02901e-008
2377,13:15:56.029,3.07536e-008
2378,13:15:56.328,2.88444e-008
2379,13:15:56.627,2.52831e-008
2380,13:15:56.930,2.94989e-008
2381,13:15:57.230,2.75114e-008
2382,13:15:57.520,2.84299e-008
2383,13:15:57.820,2.39478e-008
2384,13:15:58.120,2.75429e-008
2385,13:15:58.439,3.00963e-008
2386,13:15:58.735,3.02983e-008
2387,13:15:59.038,2.41816e-008
2388,13:15:59.342,3.22997e-008
2389,13:15:59.627,2.20275e-008
2390,13:15:59.930,3.01543e-008
2391,13:16:00.220,2.79741e-008
2392,13:16:00.520,2.89583e-008
2393,13:16:00.820,2.77347e-008
2394,13:16:01.111,3.07684e-008
2395,13:16:01.436,2.66619e-008
2396,13:16:01.736,2.78817e-008
2397,13:16:02.035,3.05802e-008
2398,13:16:02.340,2.87627e-008
2399,13:16:02.627,3.03122e-008
2400,13:16:02.930,2.54649e-008
2401,13:16:03.230,2.80181e-008
2402,13:16:03.520,1.99753e-008
2403,13:16:03.820,3.07665e-008
2404,13:16:04.110,2.44191e-008
2405,13:16:04.427,2.88375e-008
2406,13:16:04.734,2.50903e-008
2407,13:16:05.039,2.54873e-008
2408,13:16:05.341,2.39857e-008
2409,13:16:05.628,3.02997e-008
2410,13:16:05.920,2.44255e-008
2411,13:16:06.230,2.90883e-008
2412,13:16:06.520,2.63019e-008
2413,13:16:06.820,2.90823e-008
2414,13:16:07.110,3.0106e-008
2415,13:16:07.430,2.61425e-008
2416,13:16:07.729,2.83522e-008
2417,13:16:08.031,2.73173e-008
2418,13:16:08.332,2.86292e-008
2419,13:16:08.636,2.76157e-008
2420,13:16:08.930,2.73016e-008
2421,13:16:09.230,2.57942e-008
2422,13:16:09.520,2.90318e-008
2423,13:16:09.820,2.75128e-008
2424,13:16:10.110,2.81388e-008
2425,13:16:10.427,2.50547e-008
2426,13:16:10.727,3.13828e-008
2427,13:16:11.033,1.94564e-008
2428,13:16:11.333,2.9373e-008
2429,13:16:11.637,3.16078e-008
2430,13:16:11.930,2.40648e-008
2431,13:16:12.220,3.02649e-008
2432,13:16:12.520,2.53718e-008
2433,13:16:12.820,2.78663e-008
2434,13:16:13.120,2.54686e-008
2435,13:16:13.424,2.68476e-008
2436,13:16:13.733,2.83793e-008
2437,13:16:14.027,2.93087e-008
2438,13:16:14.343,2.88216e-008
2439,13:16:14.634,2.77177e-008
2440,13:16:14.930,2.49696e-008
2441,13:16:15.220,3.05118e-008
2442,13:16:15.520,2.72733e-008
2443,13:16:15.820,3.26862e-008
2444,13:16:16.120,2.54455e-008
2445,13:16:16.421,2.91612e-008
2446,13:16:16.732,2.91124e-008
2447,13:16:17.035,2.19824e-008
2448,13:16:17.342,3.049e-008
2449,13:16:17.630,2.07877e-008
2450,13:16:17.920,2.87331e-008
2451,13:16:18.230,3.03274e-008
2452,13:16:18.520,2.7388e-008
2453,13:16:18.820,2.98658e-008
2454,13:16:19.120,2.82282e-008
2455,13:16:19.418,2.92337e-008
2456,13:16:19.736,2.89127e-008
2457,13:16:20.027,2.4581e-008
2458,13:16:20.341,3.13322e-008
2459,13:16:20.630,2.56644e-008
2460,13:16:20.920,3.03297e-008
2461,13:16:21.230,2.94181e-008
2462,13:16:21.520,2.55107e-008
2463,13:16:21.820,3.05931e-008
2464,13:16:22.120,2.26e-008
2465,13:16:22.416,2.8339e-008
2466,13:16:22.731,4.96225e-012
2467,13:16:23.037,2.54019e-012
2468,13:16:23.345,-1.29052e-012
2469,13:16:23.641,5.24647e-012
2470,13:16:23.920,4.75175e-013
2471,13:16:24.230,-3.62332e-012
2472,13:16:24.520,-7.34968e-013
2473,13:16:24.820,1.01519e-012
2474,13:34:26.330,-3.39018e-012
2475,13:34:26.636,2.36744e-012
2476,13:34:26.936,4.4249e-012
2477,13:34:27.245,1.43263e-012
2478,13:34:27.542,-3.86402e-012
2479,13:34:27.820,2.84733e-008
2480,13:34:28.130,2.44241e-008
2481,13:34:28.420,2.93228e-008
2482,13:34:28.720,2.60605e-008
2483,13:34:29.010,2.75326e-008
2484,13:34:29.327,2.70397e-008
2485,13:34:29.628,2.7523e-008
2486,13:34:29.929,2.75689e-008
2487,13:34:30.229,2.9841e-008
2488,13:34:30.536,2.31908e-008
2489,13:34:30.830,2.88699e-008
2490,13:34:31.130,2.8971e-008
2491,13:34:31.420,2.79193e-008
2492,13:34:31.720,2.92961e-008
2493,13:34:32.020,1.93222e-008
2494,13:34:32.325,2.87282e-008
2495,13:34:32.631,2.38366e-008
2496,13:34:32.929,2.94211e-008
2497,13:34:33.236,2.84456e-008
2498,13:34:33.534,3.05822e-008
2499,13:34:33.830,2.80291e-008
2500,13:34:34.120,3.01369e-008
2501,13:34:34.420,2.73474e-008
2502,13:34:34.720,3.04742e-008
2503,13:34:35.020,2.74497e-008
2504,13:34:35.321,3.055e-008
2505,13:34:35.629,2.87002e-008
2506,13:34:35.936,2.71892e-008
2507,13:34:36.244,2.87325e-008
2508,13:34:36.539,2.85422e-008
2509,13:34:36.820,3.02863e-008
2510,13:34:37.120,2.80284e-008
2511,13:34:37.420,3.00702e-008
2512,13:34:37.720,2.93512e-008
2513,13:34:38.020,3.04497e-008
2514,13:34:38.319,2.92802e-008
2515,13:34:38.635,2.99385e-008
2516,13:34:38.934,2.84208e-008
2517,13:34:39.237,2.91812e-008
2518,13:34:39.546,2.12482e-008
2519,13:34:39.835,3.60538e-008
2520,13:34:40.130,2.39656e-008
2521,13:34:40.420,2.87262e-008
2522,13:34:40.720,2.78716e-008
2523,13:34:41.020,2.63671e-008
2524,13:34:41.316,3.02117e-008
2525,13:34:41.637,2.23441e-008
2526,13:34:41.930,2.83547e-008
2527,13:34:42.236,2.82219e-008
2528,13:34:42.537,2.65944e-008
2529,13:34:42.832,2.74133e-008
2530,13:34:43.120,2.90039e-008
2531,13:34:43.430,2.12853e-008
2532,13:34:43.720,2.80698e-008
2533,13:34:44.020,2.62718e-008
2534,13:34:44.313,2.90883e-008
2535,13:34:44.635,2.08064e-008
2536,13:34:44.926,3.08239e-008
2537,13:34:45.246,2.69595e-008
2538,13:34:45.544,2.13396e-008
2539,13:34:45.839,2.85081e-008
2540,13:34:46.130,2.21312e-008
2541,13:34:46.420,2.75764e-008
2542,13:34:46.720,2.74925e-008
2543,13:34:47.020,2.64524e-008
2544,13:34:47.310,2.77068e-008
2545,13:34:47.636,2.88302e-008
2546,13:34:47.928,2.44044e-008
2547,13:34:48.228,2.69734e-008
2548,13:34:48.539,2.7396e-008
2549,13:34:48.834,2.91779e-008
2550,13:34:49.130,2.52842e-008
2551,13:34:49.430,3.06515e-008
2552,13:34:49.720,2.63943e-008
2553,13:34:50.020,3.03549e-008
2554,13:34:50.320,2.81763e-008
2555,13:34:50.639,2.67439e-008
2556,13:34:50.927,-1.#QNAN
2557,13:34:51.240,2.26522e-008
2558,13:34:51.535,1.95922e-008
2559,13:34:51.834,2.59855e-008
2560,13:34:52.130,2.60085e-008
2561,13:34:52.420,2.45658e-008
2562,13:34:52.720,3.01099e-008
2563,13:34:53.020,2.48897e-008
2564,13:34:53.311,2.77562e-008
2565,13:34:53.634,2.45876e-008
2566,13:34:53.932,2.81579e-008
2567,13:34:54.237,2.8369e-008
2568,13:34:54.535,2.84559e-008
2569,13:34:54.824,2.64414e-008
2570,13:34:55.130,2.62862e-008
2571,13:34:55.430,-1.#QNAN
2572,13:34:55.720,2.74765e-008
2573,13:34:56.016,2.82303e-008
2574,13:34:56.310,2.82278e-008
2575,13:34:56.634,2.7524e-008
2576,13:34:56.929,3.06876e-008
2577,13:34:57.227,2.82278e-008
2578,13:34:57.546,-1.#QNAN
2579,13:34:57.843,2.85788e-008
2580,13:34:58.130,2.77342e-008
2581,13:34:58.430,3.03265e-008
2582,13:34:58.720,2.86081e-008
2583,13:34:59.020,2.83673e-008
2584,13:34:59.310,2.85355e-008
2585,13:34:59.630,2.7436e-008
2586,13:34:59.936,2.78556e-008
2587,13:35:00.237,2.8102e-008
2588,13:35:00.543,2.71662e-008
2589,13:35:00.840,2.89626e-008
2590,13:35:01.120,3.03758e-008
2591,13:35:01.420,2.80869e-008
2592,13:35:01.720,2.82577e-008
2593,13:35:02.016,2.23737e-008
2594,13:35:02.310,2.90415e-008
2595,13:35:02.628,2.57244e-008
2596,13:35:02.929,3.06162e-008
2597,13:35:03.230,2.91463e-008
2598,13:35:03.534,2.80469e-008
2599,13:35:03.835,2.75048e-008
2600,13:35:04.130,2.74013e-008
2601,13:35:04.420,2.75003e-008
2602,13:35:04.720,3.10677e-008
2603,13:35:05.020,2.74495e-008
2604,13:35:05.320,2.84784e-008
2605,13:35:05.625,2.53858e-008
2606,13:35:05.927,2.62984e-008
2607,13:35:06.235,2.84285e-008
2608,13:35:06.533,2.86903e-008
2609,13:35:06.837,3.04183e-008
2610,13:35:07.130,2.88069e-008
2611,13:35:07.430,3.15735e-008
2612,13:35:07.720,2.85292e-008
2613,13:35:08.016,2.84507e-008
2614,13:35:08.320,2.97083e-008
2615,13:35:08.622,2.99934e-008
2616,13:35:08.936,2.75938e-008
2617,13:35:09.228,3.0665e-008
2618,13:35:09.543,2.86469e-008
2619,13:35:09.837,2.78634e-008
2620,13:35:10.130,2.6441e-008
2621,13:35:10.430,1.56121e-008
2622,13:35:10.720,3.0306e-008
2623,13:35:11.020,2.3895e-008
2624,13:35:11.320,3.00302e-008
2625,13:35:11.619,2.61215e-008
2626,13:35:11.931,3.05078e-008
2627,13:35:12.234,2.57626e-008
2628,13:35:12.538,2.55035e-008
2629,13:35:12.845,2.59491e-008
2630,13:35:13.137,2.52412e-008
2631,13:35:13.430,2.50798e-008
2632,13:35:13.720,3.1388e-008
2633,13:35:14.017,2.42735e-008
2634,13:35:14.320,3.09787e-008
2635,13:35:14.616,2.45971e-008
2636,13:35:14.927,2.8656e-008
2637,13:35:15.233,2.78252e-008
2638,13:35:15.537,2.75064e-008
2639,13:35:15.838,2.79509e-008
2640,13:35:16.132,2.66114e-008
2641,13:35:16.421,2.8079e-008
2642,13:35:16.730,2.78761e-008
2643,13:35:17.020,2.79855e-008
2644,13:35:17.320,2.81416e-008
2645,13:35:17.613,2.85745e-008
2646,13:35:17.926,2.78221e-008
2647,13:35:18.230,2.96455e-008
2648,13:35:18.534,-1.#QNAN
2649,13:35:18.833,3.20806e-008
2650,13:35:19.135,2.38264e-008
2651,13:35:19.430,2.98387e-008
2652,13:35:19.720,2.8862e-008
2653,13:35:20.018,2.3666e-008
2654,13:35:20.320,2.78625e-008
2655,13:35:20.611,2.56619e-008
2656,13:35:20.931,3.00507e-008
2657,13:35:21.229,2.69456e-008
2658,13:35:21.529,3.00125e-008
2659,13:35:21.830,3.02907e-008
2660,13:35:22.130,3.06131e-008
2661,13:35:22.420,2.80365e-008
2662,13:35:22.730,2.94083e-008
2663,13:35:23.021,2.6834e-008
2664,13:35:23.320,3.07816e-008
2665,13:35:23.621,2.55997e-008
2666,13:35:23.934,3.15588e-008
2667,13:35:24.235,2.88316e-008
2668,13:35:24.538,2.27613e-008
2669,13:35:24.836,2.94933e-008
2670,13:35:25.130,2.53812e-008
2671,13:35:25.420,2.92129e-008
2672,13:35:25.720,2.85172e-008
2673,13:35:26.018,2.6086e-008
2674,13:35:26.320,2.94338e-008
2675,13:35:26.611,2.50008e-008
2676,13:35:26.928,2.4924e-008
2677,13:35:27.233,2.80194e-008
2678,13:35:27.535,2.82864e-008
2679,13:35:27.835,2.68245e-008
2680,13:35:28.131,2.80748e-008
2681,13:35:28.420,3.05291e-008
2682,13:35:28.730,2.76834e-008
2683,13:35:29.020,3.08109e-008
2684,13:35:29.320,2.8677e-008
2685,13:35:29.611,2.44424e-008
2686,13:35:29.934,2.90209e-008
2687,13:35:30.233,2.77375e-008
2688,13:35:30.535,2.83117e-008
2689,13:35:30.836,2.75308e-008
2690,13:35:31.143,2.46652e-008
2691,13:35:31.430,2.71707e-008
2692,13:35:31.730,2.69643e-008
2693,13:35:32.018,1.50577e-008
2694,13:35:32.320,2.95301e-008
2695,13:35:32.611,2.22072e-008
2696,13:35:32.929,3.14824e-008
2697,13:35:33.232,2.58624e-008
2698,13:35:33.531,3.04341e-008
2699,13:35:33.834,3.05744e-008
2700,13:35:34.135,2.61897e-008
2701,13:35:34.430,2.73984e-008
2702,13:35:34.730,2.36613e-008
2703,13:35:35.020,2.59647e-008
2704,13:35:35.320,2.6576e-008
2705,13:35:35.611,2.625e-008
2706,13:35:35.928,2.55132e-008
2707,13:35:36.237,2.91932e-008
2708,13:35:36.530,2.07223e-008
2709,13:35:36.838,3.09673e-008
2710,13:35:37.144,2.74337e-008
2711,13:35:37.430,2.98583e-008
2712,13:35:37.720,2.85422e-008
2713,13:35:38.019,2.91942e-008
2714,13:35:38.320,2.92941e-008
2715,13:35:38.620,2.78405e-008
2716,13:35:38.925,2.93123e-008
2717,13:35:39.231,2.81486e-008
2718,13:35:39.537,2.95266e-008
2719,13:35:39.844,2.6328e-008
2720,13:35:40.137,2.86826e-008
2721,13:35:40.430,2.18802e-008
2722,13:35:40.720,2.83035e-008
2723,13:35:41.021,2.57994e-008
2724,13:35:41.320,2.02744e-011
2725,13:35:41.620,1.45115e-011
