NI (c) Historical Data Viewer v2.0                            
Created: 20.1.2025 14:43:09.841 FLE Standard Time
Number of rows: 2454
Interpolation interval: 0 seconds

Row,Time,\\EGP-DSC-1\C__Program_Files__x86__National_Instruments_LabVIEW_2014_data\EGP-DSC-1\e RASAMO\NEUTRON\H1_a
1,11:01:14.085,-0.901
2,11:05:51.803,-0.000999975
3,11:59:09.822,167.499
4,11:59:11.812,585.199
5,11:59:13.812,497.699
6,11:59:16.061,549.699
7,11:59:17.811,465.099
8,11:59:19.811,537.199
9,11:59:21.822,524.799
10,11:59:23.812,577.499
11,11:59:25.812,532.499
12,11:59:28.062,465.099
13,11:59:29.812,627.599
14,11:59:31.812,567.899
15,11:59:33.811,517.899
16,11:59:35.811,380.299
17,11:59:37.811,191.199
18,11:59:39.811,387.099
19,11:59:41.812,569.899
20,11:59:43.812,532.499
21,11:59:45.802,574.799
22,11:59:47.802,552.599
23,11:59:49.802,457.399
24,11:59:51.801,522.599
25,11:59:54.061,527.499
26,11:59:55.811,597.699
27,11:59:57.811,515.099
28,11:59:59.801,527.499
29,12:00:01.802,274.599
30,12:00:03.802,137.399
31,12:00:05.802,93.399
32,12:00:07.802,239.799
33,12:00:09.801,544.899
34,12:00:11.801,510.199
35,12:00:13.801,505.399
36,12:00:15.801,337.199
37,12:00:17.801,544.899
38,12:00:19.801,474.799
39,12:00:21.802,560.199
40,12:00:24.052,502.599
41,12:00:25.802,537.199
42,12:00:27.801,485.199
43,12:00:30.051,510.099
44,12:00:32.051,480.299
45,12:00:33.801,535.199
46,12:00:35.801,539.999
47,12:00:37.801,457.399
48,12:00:39.801,494.799
49,12:00:42.052,524.699
50,12:00:43.801,469.899
51,12:00:45.801,487.2
52,12:00:48.051,417.7
53,12:00:49.801,522.5
54,12:00:51.801,547.7
55,12:00:53.801,480.2
56,12:00:55.801,597.7
57,12:00:57.802,542.8
58,12:00:59.802,540
59,12:01:01.801,494.8
60,12:01:03.801,522.5
61,12:01:05.801,507.4
62,12:01:07.801,564.9
63,12:01:09.801,594.9
64,12:01:11.801,485.1
65,12:01:13.801,132.1
66,12:01:15.801,66.1
67,12:01:18.052,44.1
68,12:01:19.801,33.1
69,12:01:21.801,26.5
70,12:01:23.801,22.1
71,12:01:25.801,18.9
72,12:01:27.801,16.6
73,12:01:29.801,14.7
74,12:01:31.801,13.3
75,12:01:33.801,12
76,12:01:36.050,11
77,12:01:39.801,9.50001
78,12:01:43.801,1.2207e-005
79,12:07:39.523,462.2
80,12:07:41.524,542.7
81,12:07:43.523,505.3
82,12:07:45.523,539.9
83,12:07:47.523,487.2
84,12:07:49.523,524.6
85,12:07:51.523,555.2
86,12:07:53.773,462.2
87,12:07:55.524,522.5
88,12:07:57.524,485.1
89,12:07:59.524,505.2
90,12:08:01.523,524.6
91,12:08:03.523,482.3
92,12:08:05.773,430.2
93,12:08:07.523,512.1
94,12:08:09.524,444.8
95,12:08:11.524,497.5
96,12:08:13.524,457.3
97,12:08:15.524,557.4
98,12:08:17.514,492.8
99,12:08:19.523,274.5
100,12:08:21.523,137.3
101,12:08:23.524,91.6
102,12:08:25.524,68.7
103,12:08:27.514,55
104,12:08:29.514,45.8
105,12:08:31.514,39.3
106,12:08:33.514,34.4
107,12:08:35.514,30.5
108,12:08:37.514,27.5
109,12:08:39.514,25
110,12:08:41.764,22.9
111,12:08:43.514,21.2
112,12:08:45.514,19.7
113,12:08:47.514,18.3
114,12:08:49.515,1.2207e-005
115,12:15:27.741,244.5
116,12:15:29.741,455.2
117,12:15:33.742,402.4
118,12:15:35.741,437.2
119,12:15:37.741,462.2
120,12:15:39.741,412.1
121,12:15:41.741,432.2
122,12:15:43.741,462.2
123,12:15:45.742,474.7
124,12:15:47.732,499.7
125,12:15:49.732,472.6
126,12:15:51.732,439.9
127,12:15:53.741,407.3
128,12:15:55.491,417.7
129,12:15:57.741,444.7
130,12:15:59.492,417.8
131,12:16:01.492,462.2
132,12:16:03.742,424.6
133,12:16:05.742,467.7
134,12:16:07.742,417.7
135,12:16:09.482,480.2
136,12:16:11.741,532.4
137,12:16:13.742,455.2
138,12:16:15.482,460
139,12:16:17.732,477.4
140,12:16:19.732,489.9
141,12:16:21.732,405.2
142,12:16:23.482,455.1
143,12:16:25.482,417.7
144,12:16:27.731,472.5
145,12:16:29.732,417.7
146,12:16:31.482,419.7
147,12:16:33.732,399.6
148,12:16:35.732,432.2
149,12:16:37.732,472.5
150,12:16:39.482,460.1
151,12:16:41.482,412.1
152,12:16:43.483,452.4
153,12:16:45.732,469.7
154,12:16:47.482,410.2
155,12:16:49.732,499.7
156,12:16:51.482,442.8
157,12:16:53.482,472.6
158,12:16:57.733,499.7
159,12:16:59.483,447.7
160,12:17:01.733,480.2
161,12:17:03.732,414.9
162,12:17:05.732,449.7
163,12:17:07.732,442.8
164,12:17:09.732,435.2
165,12:17:11.732,494.7
166,12:17:13.483,422.7
167,12:17:15.733,435.1
168,12:17:17.483,405.3
169,12:17:19.733,294.8
170,12:17:21.482,147.4
171,12:17:23.732,98.3
172,12:17:25.732,73.7
173,12:17:27.722,59
174,12:17:29.723,49.2
175,12:17:31.473,42.2
176,12:17:33.473,36.9
177,12:17:35.723,32.8
178,12:17:37.473,29.5
179,12:17:39.472,26.8
180,12:17:41.472,24.6
181,12:17:43.723,22.7
182,12:17:45.723,21.1
183,12:17:47.473,19.7
184,12:17:49.723,0.0999939
185,12:22:53.694,397.5
186,12:22:55.694,449.7
187,12:22:57.694,474.7
188,12:22:59.694,494.7
189,12:23:01.694,469.8
190,12:23:03.694,482.2
191,12:23:05.444,517.7
192,12:23:07.695,472.7
193,12:23:09.694,560.2
194,12:23:11.694,480.3
195,12:23:13.694,544.9
196,12:23:15.694,480.3
197,12:23:17.694,505.2
198,12:23:19.694,487.3
199,12:23:21.694,440
200,12:23:23.694,482.2
201,12:23:25.695,510.1
202,12:23:27.694,522.5
203,12:23:29.694,494.8
204,12:23:31.694,480.3
205,12:23:33.694,530.2
206,12:23:35.694,532.4
207,12:23:37.694,477.6
208,12:23:39.684,494.7
209,12:23:41.685,519.9
210,12:23:43.685,432.3
211,12:23:47.684,490
212,12:23:49.684,424.7
213,12:23:51.684,522.5
214,12:23:53.684,480.3
215,12:23:55.684,469.8
216,12:23:57.684,482.2
217,12:23:59.685,119.6
218,12:24:01.685,59.8
219,12:24:03.684,39.9
220,12:24:05.684,29.9
221,12:24:07.684,24
222,12:24:09.684,20
223,12:24:11.684,17.1
224,12:24:13.684,15
225,12:24:15.685,13.3
226,12:24:17.685,12
227,12:24:19.684,10.9
228,12:24:23.684,9.19999
229,12:24:27.684,7.99999
230,12:24:29.684,0.0999939
231,12:27:53.664,372.5
232,12:27:55.664,497.6
233,12:27:57.664,515
234,12:27:59.664,537.2
235,12:28:01.664,552.5
236,12:28:03.665,462.3
237,12:28:05.665,494.7
238,12:28:07.664,487.3
239,12:28:09.664,472.7
240,12:28:11.664,505.2
241,12:28:13.664,490.1
242,12:28:15.664,494.7
243,12:28:17.664,449.8
244,12:28:19.664,560.2
245,12:28:21.665,522.6
246,12:28:23.665,622.7
247,12:28:25.664,577.6
248,12:28:27.664,540.1
249,12:28:29.664,574.7
250,12:28:31.664,557.5
251,12:28:35.664,520
252,12:28:37.665,532.4
253,12:28:39.915,455.2
254,12:28:41.665,557.4
255,12:28:43.664,610.1
256,12:28:45.664,547.7
257,12:28:47.664,527.5
258,12:28:49.664,460.1
259,12:28:51.664,519.9
260,12:28:53.664,432.3
261,12:28:55.665,472.5
262,12:28:57.665,552.4
263,12:28:59.664,430.2
264,12:29:01.664,215.1
265,12:29:03.654,143.4
266,12:29:05.654,107.6
267,12:29:07.654,86.1
268,12:29:09.664,71.7
269,12:29:11.655,61.5
270,12:29:13.655,53.8
271,12:29:15.655,47.8
272,12:29:17.664,43.1
273,12:29:19.664,39.2
274,12:29:21.654,35.9
275,12:29:23.654,33.1
276,12:29:25.654,30.8
277,12:29:27.655,28.7
278,12:29:29.655,1.2207e-005
279,12:34:15.636,282.1
280,12:34:17.636,527.4
281,12:34:19.626,449.7
282,12:34:21.626,444.8
283,12:34:23.626,489.9
284,12:34:25.626,482.3
285,12:34:27.626,514.9
286,12:34:29.877,537.1
287,12:34:31.626,517.8
288,12:34:33.626,460.1
289,12:34:35.626,564.9
290,12:34:37.626,527.5
291,12:34:39.626,494.8
292,12:34:41.876,487.2
293,12:34:43.626,492.7
294,12:34:45.626,514.9
295,12:34:47.637,505.3
296,12:34:51.626,507.3
297,12:34:53.636,519.9
298,12:34:55.626,492.8
299,12:34:57.626,460.1
300,12:34:59.876,530.2
301,12:35:01.626,437.2
302,12:35:03.627,537.1
303,12:35:05.627,507.4
304,12:35:07.626,514.9
305,12:35:09.626,535.1
306,12:35:11.636,522.6
307,12:35:13.626,467.7
308,12:35:15.626,472.5
309,12:35:17.636,442.7
310,12:35:19.627,455.1
311,12:35:21.627,494.7
312,12:35:23.637,197.4
313,12:35:25.626,98.7
314,12:35:27.626,65.8
315,12:35:29.636,49.4
316,12:35:31.626,39.5
317,12:35:33.626,32.9
318,12:35:35.636,28.2
319,12:35:37.617,24.7
320,12:35:39.867,22
321,12:35:41.626,19.8
322,12:35:43.616,18
323,12:35:45.616,16.5
324,12:35:47.636,15.2
325,12:35:49.616,14.1
326,12:35:53.627,1.2207e-005
327,12:50:34.357,-0.999988
328,13:03:05.605,-0.0999878
329,13:04:36.096,1.90001
330,13:04:38.096,3.10001
331,13:04:42.096,4.90001
332,13:04:46.097,6.60001
333,13:04:48.097,13.9
334,13:05:00.096,17.4
335,13:05:04.087,19.1
336,13:05:08.086,17.5
337,13:05:10.086,16
338,13:05:16.086,14
339,13:05:24.087,14.9
340,13:05:28.086,13.8
341,13:05:30.086,17.8
342,13:05:42.087,15.7
343,13:05:44.086,13.8
344,13:05:46.086,12.2
345,13:05:48.086,11
346,13:05:52.336,9.20001
347,13:05:56.087,7.90001
348,13:06:00.086,4.70001
349,13:06:02.336,3.50001
350,13:06:04.086,2.50001
351,13:06:08.086,0.800012
352,13:10:08.064,2.40001
353,13:10:10.064,4.10001
354,13:10:12.064,5.328
355,13:10:14.305,6.428
356,13:10:16.055,21.328
357,13:10:18.055,19.928
358,13:10:20.055,18.728
359,13:10:22.054,17.128
360,13:10:24.054,15.328
361,13:10:26.304,13.828
362,13:10:32.054,12.528
363,13:10:42.054,14.928
364,13:10:44.054,17.428
365,13:10:48.304,16.428
366,13:10:54.054,19.028
367,13:11:00.054,22.328
368,13:11:06.304,18.728
369,13:11:10.304,15.728
370,13:11:12.054,13.828
371,13:11:14.304,12.228
372,13:11:16.053,11.028
373,13:11:20.054,9.228
374,13:11:24.054,7.928
375,13:11:28.054,5.828
376,13:11:30.054,4.028
377,13:11:32.053,2.528
378,13:11:36.303,0.728
379,13:15:24.022,1.728
380,13:15:26.272,2.728
381,13:15:28.022,4.228
382,13:15:32.042,6.128
383,13:15:34.272,15.228
384,13:15:36.022,16.728
385,13:15:42.022,15.728
386,13:15:44.272,16.728
387,13:15:54.271,15.328
388,13:15:56.051,16.728
389,13:15:58.271,15.728
390,13:16:00.022,16.728
391,13:16:04.272,17.828
392,13:16:06.022,19.528
393,13:16:08.032,21.928
394,13:16:12.021,18.728
395,13:16:14.271,17.128
396,13:16:20.042,15.628
397,13:16:26.042,13.328
398,13:16:28.012,12.028
399,13:16:30.261,10.928
400,13:16:34.011,9.228
401,13:16:38.022,8.028
402,13:16:40.012,6.828
403,13:16:44.012,5.528
404,13:16:48.011,3.228
405,13:16:52.261,1.028
406,13:25:24.503,-0.972
407,13:32:52.459,-0.0719999
408,13:34:31.710,6.728
409,13:34:33.959,86.128
410,13:34:35.959,87.128
411,13:34:37.709,84.828
412,13:34:43.960,109.728
413,13:34:45.960,99.828
414,13:34:47.960,87.228
415,13:34:49.710,92.428
416,13:34:51.959,97.228
417,13:34:55.959,94.928
418,13:34:57.709,90.028
419,13:34:59.960,114.628
420,13:35:01.710,106.028
421,13:35:03.710,106.928
422,13:35:05.710,98.728
423,13:35:07.960,72.328
424,13:35:09.709,104.828
425,13:35:11.709,99.828
426,13:35:13.959,79.928
427,13:35:15.960,73.728
428,13:35:17.960,89.928
429,13:35:19.710,87.228
430,13:35:21.960,88.528
431,13:35:23.960,98.628
432,13:35:25.959,122.228
433,13:35:27.959,107.428
434,13:35:29.959,88.628
435,13:35:31.960,117.428
436,13:35:33.710,107.428
437,13:35:35.960,83.828
438,13:35:37.710,84.728
439,13:35:39.960,92.428
440,13:35:41.960,93.428
441,13:35:43.709,81.028
442,13:35:45.709,54.028
443,13:35:47.960,40.528
444,13:35:49.960,32.428
445,13:35:51.960,27.028
446,13:35:53.710,23.228
447,13:35:55.960,20.328
448,13:35:57.710,18.028
449,13:35:59.710,16.228
450,13:36:01.959,14.728
451,13:36:03.710,13.528
452,13:36:05.960,12.528
453,13:36:09.960,10.828
454,13:36:11.960,4.028
455,13:36:13.710,0
456,13:39:41.963,2.8
457,13:39:43.963,117.5
458,13:39:45.714,103.6
459,13:39:47.963,92.5
460,13:39:49.963,84.8
461,13:39:51.713,107
462,13:39:53.713,111.9
463,13:39:55.713,97.4
464,13:39:57.964,84.8
465,13:39:59.964,111.9
466,13:40:01.964,105
467,13:40:05.963,91.1
468,13:40:07.963,111.9
469,13:40:09.964,94.9
470,13:40:11.964,109.8
471,13:40:13.964,93.5
472,13:40:15.714,71.3
473,13:40:17.964,61.2
474,13:40:19.964,122.3
475,13:40:21.964,109.9
476,13:40:23.713,90.1
477,13:40:27.714,96.2
478,13:40:29.964,87.3
479,13:40:31.714,107
480,13:40:33.964,98.7
481,13:40:35.714,82.4
482,13:40:37.965,83.7
483,13:40:39.715,84.7
484,13:40:41.964,109.8
485,13:40:43.964,96.3
486,13:40:45.964,82.4
487,13:40:47.964,56
488,13:40:49.965,37.3
489,13:40:51.965,28
490,13:40:53.715,22.4
491,13:40:55.715,18.7
492,13:40:57.715,16
493,13:40:59.964,14
494,13:41:01.965,12.5
495,13:41:03.715,11.2
496,13:41:05.965,10.2
497,13:41:09.715,8.7
498,13:41:13.715,7.5
499,13:41:15.715,2
500,13:41:17.715,0.1
501,13:50:59.961,6.8
502,13:51:01.711,96.2
503,13:51:03.711,84.8
504,13:51:05.962,86.1
505,13:51:07.962,82.4
506,13:51:09.961,83.7
507,13:51:11.961,99.7
508,13:51:13.961,94.9
509,13:51:15.961,111.9
510,13:51:17.961,105
511,13:51:19.711,111.9
512,13:51:21.712,90.1
513,13:51:23.962,111.9
514,13:51:25.962,88.7
515,13:51:27.711,68.5
516,13:51:29.961,117.5
517,13:51:31.711,109.9
518,13:51:33.711,94.9
519,13:51:35.711,88.7
520,13:51:37.962,91
521,13:51:39.712,94.8
522,13:51:41.712,97.3
523,13:51:43.712,87.3
524,13:51:45.961,72.3
525,13:51:47.711,79.9
526,13:51:49.711,127.1
527,13:51:51.711,102.6
528,13:51:53.962,82.4
529,13:51:55.962,78.6
530,13:51:57.712,109.8
531,13:51:59.962,92.5
532,13:52:01.712,117.5
533,13:52:03.711,98.7
534,13:52:05.961,69.1
535,13:52:07.961,51.8
536,13:52:09.711,41.5
537,13:52:11.712,34.6
538,13:52:13.962,29.6
539,13:52:15.962,25.9
540,13:52:17.712,23.1
541,13:52:19.711,20.8
542,13:52:21.711,18.9
543,13:52:23.961,17.3
544,13:52:25.711,16
545,13:52:27.962,14.8
546,13:52:31.962,6
547,13:52:33.712,0.7
548,14:47:05.749,5.6
549,14:47:07.998,90
550,14:47:09.998,87.3
551,14:47:11.748,90
552,14:47:13.758,93.4
553,14:47:15.749,87.3
554,14:47:19.999,81
555,14:47:21.749,78.6
556,14:47:23.999,77.49
557,14:47:25.758,104.89
558,14:47:27.999,101.19
559,14:47:29.999,92.49
560,14:47:31.999,86.19
561,14:47:33.999,77.49
562,14:47:35.999,73.69
563,14:47:37.759,82.29
564,14:47:39.750,93.39
565,14:47:41.999,79.99
566,14:47:43.759,119.49
567,14:47:45.749,103.69
568,14:47:47.749,91.09
569,14:47:49.749,82.39
570,14:47:51.750,79.99
571,14:47:54.000,127.19
572,14:47:55.760,113.69
573,14:47:57.750,97.39
574,14:47:59.749,119.49
575,14:48:01.759,103.69
576,14:48:03.750,78.59
577,14:48:05.750,69.89
578,14:48:07.760,72.19
579,14:48:10.000,76.09
580,14:48:12.000,80.89
581,14:48:13.750,77.59
582,14:48:16.001,83.69
583,14:48:18.000,96.19
584,14:48:20.000,90.09
585,14:48:23.990,104.89
586,14:48:27.991,88.69
587,14:48:29.741,87.29
588,14:48:31.991,96.19
589,14:48:33.741,80.99
590,14:48:35.750,109.79
591,14:48:38.001,102.59
592,14:48:39.751,109.79
593,14:48:41.741,96.29
594,14:48:43.991,90.09
595,14:48:45.991,94.79
596,14:48:47.992,91.09
597,14:48:49.992,83.79
598,14:48:51.741,87.19
599,14:48:53.991,89.99
600,14:48:55.991,79.99
601,14:48:57.741,74.79
602,14:49:01.992,84.79
603,14:49:03.992,83.79
604,14:49:05.992,72.29
605,14:49:07.762,79.89
606,14:49:09.742,117.49
607,14:49:11.992,109.89
608,14:49:15.992,104.99
609,14:49:17.992,96.29
610,14:49:19.762,78.59
611,14:49:21.743,83.69
612,14:49:23.743,94.79
613,14:49:25.743,96.19
614,14:49:27.742,101.09
615,14:49:29.742,106.99
616,14:49:31.743,122.29
617,14:49:33.743,104.99
618,14:49:35.743,86.19
619,14:49:37.743,106.99
620,14:49:41.744,91.09
621,14:49:43.744,87.29
622,14:49:47.993,76.19
623,14:49:49.743,82.29
624,14:49:51.994,80.99
625,14:49:53.744,79.99
626,14:49:55.994,87.19
627,14:49:57.994,89.99
628,14:49:59.994,94.79
629,14:50:01.743,84.89
630,14:50:03.994,73.69
631,14:50:05.744,109.79
632,14:50:07.744,96.29
633,14:50:09.994,83.79
634,14:50:11.734,84.79
635,14:50:13.984,83.79
636,14:50:15.984,86.09
637,14:50:17.735,109.79
638,14:50:19.734,101.19
639,14:50:21.734,88.69
640,14:50:23.734,82.39
641,14:50:25.984,104.89
642,14:50:27.735,103.69
643,14:50:29.735,109.79
644,14:50:31.985,96.29
645,14:50:33.735,83.79
646,14:50:35.985,119.49
647,14:50:37.734,102.59
648,14:50:39.985,109.79
649,14:50:41.735,98.79
650,14:50:43.735,83.79
651,14:50:45.735,114.69
652,14:50:47.986,104.99
653,14:50:49.736,92.49
654,14:50:51.986,124.39
655,14:50:53.985,103.69
656,14:50:55.985,84.79
657,14:50:57.735,93.39
658,14:50:59.736,124.39
659,14:51:01.986,114.79
660,14:51:03.986,107.49
661,14:51:05.986,98.79
662,14:51:07.986,82.39
663,14:51:09.987,79.99
664,14:51:11.736,119.49
665,14:51:13.736,103.69
666,14:51:15.986,94.89
667,14:51:17.736,104.89
668,14:51:19.987,93.49
669,14:51:21.987,106.99
670,14:51:23.737,90.09
671,14:51:25.737,73.69
672,14:51:27.737,88.59
673,14:51:29.987,93.39
674,14:51:31.987,91.09
675,14:51:33.987,97.29
676,14:51:35.987,111.89
677,14:51:37.737,99.79
678,14:51:39.988,88.69
679,14:51:41.738,86.19
680,14:51:43.738,88.59
681,14:51:45.988,92.39
682,14:51:47.987,83.79
683,14:51:49.987,79.99
684,14:51:51.988,88.59
685,14:51:53.728,90.99
686,14:51:55.978,93.39
687,14:51:59.978,83.79
688,14:52:01.729,117.49
689,14:52:03.978,96.29
690,14:52:05.728,86.19
691,14:52:07.978,77.49
692,14:52:09.978,106.99
693,14:52:11.729,104.99
694,14:52:13.729,109.79
695,14:52:15.729,104.99
696,14:52:17.979,94.89
697,14:52:19.729,90.09
698,14:52:21.979,82.39
699,14:52:23.979,84.69
700,14:52:25.729,97.29
701,14:52:27.979,90.09
702,14:52:29.979,93.39
703,14:52:33.730,84.79
704,14:52:35.730,79.99
705,14:52:37.730,88.59
706,14:52:39.729,99.69
707,14:52:41.729,83.79
708,14:52:43.730,72.29
709,14:52:45.980,84.69
710,14:52:47.980,86.09
711,14:52:49.980,111.89
712,14:52:51.730,99.79
713,14:52:53.981,124.39
714,14:52:55.731,99.79
715,14:52:57.980,109.79
716,14:52:59.980,98.79
717,14:53:01.730,87.29
718,14:53:03.991,86.19
719,14:53:05.981,109.79
720,14:53:07.971,102.59
721,14:53:09.721,79.99
722,14:53:11.721,82.29
723,14:53:13.971,79.99
724,14:53:15.721,53.29
725,14:53:17.721,39.99
726,14:53:19.971,31.99
727,14:53:21.971,26.69
728,14:53:23.971,22.89
729,14:53:25.722,19.99
730,14:53:27.722,17.79
731,14:53:29.972,15.99
732,14:53:31.731,14.59
733,14:53:33.731,13.39
734,14:53:35.982,12.39
735,14:53:39.722,10.66
736,14:53:41.992,4.06
737,14:53:43.972,0.0599998
738,15:31:15.859,5.26
739,15:31:17.859,132.06
740,15:31:19.859,159.76
741,15:31:21.859,111.96
742,15:31:23.859,104.96
743,15:31:25.868,179.96
744,15:31:27.868,144.66
745,15:31:30.108,139.76
746,15:31:33.859,119.56
747,15:31:39.859,103.66
748,15:31:41.858,129.96
749,15:31:43.858,134.76
750,15:31:45.858,122.36
751,15:31:47.858,142.46
752,15:31:49.858,152.16
753,15:31:51.859,147.36
754,15:31:53.859,111.26
755,15:31:55.859,142.46
756,15:31:57.859,119.56
757,15:31:59.858,147.26
758,15:32:01.858,149.36
759,15:32:03.858,119.56
760,15:32:05.858,144.56
761,15:32:07.858,130.06
762,15:32:09.858,115.06
763,15:32:11.859,124.36
764,15:32:14.109,107.06
765,15:32:15.859,134.76
766,15:32:19.858,144.56
767,15:32:21.858,139.76
768,15:32:23.858,142.46
769,15:32:25.858,130.06
770,15:32:27.858,127.26
771,15:32:29.859,109.86
772,15:32:31.859,174.36
773,15:32:33.859,149.46
774,15:32:35.858,136.96
775,15:32:37.858,134.86
776,15:32:39.858,130.06
777,15:32:41.858,189.66
778,15:32:43.858,132.16
779,15:32:45.848,114.76
780,15:32:47.849,129.96
781,15:32:49.849,142.46
782,15:32:51.858,139.76
783,15:32:53.858,122.36
784,15:32:55.848,147.26
785,15:32:57.848,174.36
786,15:32:59.848,136.96
787,15:33:01.848,167.46
788,15:33:03.848,155.06
789,15:33:05.849,157.06
790,15:33:07.849,130.06
791,15:33:09.848,164.66
792,15:33:11.848,192.46
793,15:33:13.848,152.26
794,15:33:15.848,164.66
795,15:33:17.848,149.46
796,15:33:19.848,124.46
797,15:33:21.848,109.86
798,15:33:23.849,172.36
799,15:33:25.849,139.76
800,15:33:27.848,154.96
801,15:33:29.848,139.76
802,15:33:31.848,154.96
803,15:33:33.848,172.36
804,15:33:35.848,139.76
805,15:33:37.848,174.36
806,15:33:39.849,144.66
807,15:33:42.099,199.46
808,15:33:43.849,117.56
809,15:33:45.848,169.56
810,15:33:48.098,155.06
811,15:33:49.848,147.36
812,15:33:53.848,157.06
813,15:33:55.848,179.96
814,15:33:57.849,172.46
815,15:33:59.849,149.46
816,15:34:01.848,139.76
817,15:34:03.848,164.66
818,15:34:05.848,139.76
819,15:34:07.848,169.56
820,15:34:09.848,155.06
821,15:34:11.849,152.26
822,15:34:13.849,189.66
823,15:34:15.849,167.56
824,15:34:17.849,122.36
825,15:34:19.848,132.06
826,15:34:21.848,107.06
827,15:34:23.848,157.06
828,15:34:25.838,189.66
829,15:34:27.839,164.76
830,15:34:29.839,174.36
831,15:34:31.839,167.56
832,15:34:33.839,197.36
833,15:34:35.839,157.16
834,15:34:37.838,179.96
835,15:34:39.848,184.86
836,15:34:41.838,187
837,15:34:43.839,164.7
838,15:34:45.839,167.5
839,15:34:47.839,142.5
840,15:34:49.839,164.6
841,15:34:51.839,161.9
842,15:34:55.838,184.8
843,15:34:57.839,142.5
844,15:34:59.839,184.8
845,15:35:01.839,174.4
846,15:35:03.839,142.5
847,15:35:05.839,114.7
848,15:35:07.839,186.9
849,15:35:09.839,177.2
850,15:35:11.839,192.4
851,15:35:13.839,149.4
852,15:35:15.839,189.6
853,15:35:17.839,142.5
854,15:35:19.839,189.6
855,15:35:21.839,182.2
856,15:35:23.839,155
857,15:35:25.839,172.3
858,15:35:27.840,136.9
859,15:35:29.839,154.9
860,15:35:31.839,149.4
861,15:35:33.839,147.4
862,15:35:37.839,149.3
863,15:35:39.840,157.1
864,15:35:42.090,189.6
865,15:35:43.840,172.4
866,15:35:47.839,147.4
867,15:35:49.829,157.1
868,15:35:51.829,155
869,15:35:53.830,169.6
870,15:35:57.840,192.4
871,15:35:59.840,155
872,15:36:01.840,186.9
873,15:36:03.839,117.5
874,15:36:05.839,172.3
875,15:36:07.830,127.2
876,15:36:09.830,169.6
877,15:36:11.830,177.1
878,15:36:13.830,172.4
879,15:36:15.830,164.7
880,15:36:17.830,155
881,15:36:19.840,182.1
882,15:36:21.840,180
883,15:36:23.840,161.9
884,15:36:25.840,179.9
885,15:36:27.840,186.9
886,15:36:29.840,144.7
887,15:36:31.840,169.6
888,15:36:33.841,155
889,15:36:35.841,164.6
890,15:36:37.841,184.8
891,15:36:39.840,204.9
892,15:36:41.840,177.2
893,15:36:43.840,161.9
894,15:36:45.840,227.3
895,15:36:48.081,184.9
896,15:36:49.831,202.1
897,15:36:51.831,169.7
898,15:36:53.831,130
899,15:36:55.831,172.3
900,15:36:57.830,192.4
901,15:36:59.831,204.9
902,15:37:01.831,159.9
903,15:37:03.831,192.4
904,15:37:05.831,180
905,15:37:07.831,192.4
906,15:37:09.831,182.2
907,15:37:11.832,186.9
908,15:37:14.081,106
909,15:37:15.831,70.7
910,15:37:17.831,53
911,15:37:19.831,42.5
912,15:37:21.831,35.4
913,15:37:23.831,30.3
914,15:37:25.832,26.5
915,15:37:27.832,23.6
916,15:37:30.082,21.3
917,15:37:32.081,19.3
918,15:37:33.831,17.7
919,15:37:35.831,16.4
920,15:37:37.832,15.2
921,15:37:39.832,14.2
922,15:37:41.832,1.7
923,15:37:43.832,3.4639e-014
924,15:40:56.077,2.3
925,15:40:57.827,239.8
926,15:40:59.827,217.5
927,15:41:02.106,189.7
928,15:41:03.826,211.9
929,15:41:05.827,217.4
930,15:41:07.827,194.7
931,15:41:09.827,199.4
932,15:41:13.827,184.9
933,15:41:15.827,189.6
934,15:41:17.827,180
935,15:41:19.827,247.3
936,15:41:21.827,207.2
937,15:41:23.827,174.4
938,15:41:25.827,207.1
939,15:41:27.827,217.5
940,15:41:31.827,222.4
941,15:41:33.827,192.6
942,15:41:35.828,214.8
943,15:41:37.827,227.3
944,15:41:39.827,205.1
945,15:41:41.817,189.8
946,15:41:43.817,209.9
947,15:41:45.817,234.9
948,15:41:47.817,205.1
949,15:41:49.818,169.7
950,15:41:51.818,197.4
951,15:41:53.817,209.9
952,15:41:55.817,214.8
953,15:41:57.817,199.6
954,15:42:00.067,164.8
955,15:42:01.817,212
956,15:42:03.817,214.8
957,15:42:05.818,210
958,15:42:07.818,192.6
959,15:42:09.818,259.9
960,15:42:11.817,227.4
961,15:42:14.067,197.5
962,15:42:15.817,202.2
963,15:42:17.817,217.5
964,15:42:19.818,227.3
965,15:42:21.818,199.6
966,15:42:23.818,219.6
967,15:42:25.818,214.9
968,15:42:27.818,210
969,15:42:32.067,192.6
970,15:42:33.817,177.3
971,15:42:35.818,224.5
972,15:42:37.818,252.3
973,15:42:39.818,192.6
974,15:42:41.818,247.4
975,15:42:43.818,177.3
976,15:42:45.818,255.1
977,15:42:47.817,207.2
978,15:42:49.817,192.6
979,15:42:51.817,224.5
980,15:42:53.818,222.5
981,15:42:55.818,202.3
982,15:42:57.818,180.1
983,15:42:59.818,224.5
984,15:43:01.818,234.9
985,15:43:03.817,185
986,15:43:05.817,197.4
987,15:43:07.817,222.4
988,15:43:09.818,185
989,15:43:11.818,222.4
990,15:43:13.818,210
991,15:43:15.818,232.1
992,15:43:17.818,219.7
993,15:43:19.808,189.8
