5.4954087385762485, 27027.0
5.754399373371567, 26897.0
6.025595860743581, 27181.0
6.30957344480193, 27128.0
6.606934480075965, 27420.0
6.918309709189363, 27497.0
7.244359600749906, 27308.0
7.585775750291836, 27264.0
7.943282347242821, 27529.0
8.317637711026709, 27531.0
8.709635899560814, 27450.0
9.120108393559097, 28145.0
9.549925860214369, 28093.0
10.0, 27830.0
10.471285480509007, 28017.0
10.964781961431852, 28064.0
11.481536214968841, 28302.0
12.02264434617413, 28373.0
12.589254117941687, 28704.0
13.182567385564074, 28642.0
13.803842646028867, 28763.0
14.45439770745928, 28916.0
15.135612484362072, 29334.0
15.848931924611142, 29380.0
16.595869074375596, 29649.0
17.378008287493763, 29457.0
18.197008586099827, 29985.0
19.054607179632484, 30095.0
19.952623149688787, 30188.0
20.892961308540407, 30296.0
21.87761623949552, 30757.0
22.90867652767775, 30636.0
23.9883291901949, 31145.0
25.11886431509582, 31837.0
26.302679918953814, 31729.0
27.54228703338169, 32165.0
28.84031503126606, 32150.0
30.199517204020193, 32474.0
31.622776601683793, 33015.0
33.11311214825915, 33458.0
34.673685045253166, 33585.0
36.30780547701018, 34451.0
38.018939632056124, 34669.0
39.81071705534978, 35133.0
41.68693834703355, 35515.0
43.651583224016655, 35864.0
45.708818961487516, 36393.0
47.863009232263806, 36989.0
50.11872336272725, 37342.0
52.48074602497723, 37817.0
54.954087385762485, 38058.0
57.543993733715666, 39032.0
60.25595860743581, 38939.0
63.0957344480193, 39952.0
66.06934480075964, 40493.0
69.18309709189363, 41307.0
72.44359600749905, 42019.0
75.85775750291836, 42695.0
79.43282347242821, 43239.0
83.17637711026708, 44725.0
87.09635899560814, 45557.0
91.20108393559097, 46653.0
95.49925860214368, 47819.0
100.0, 48808.0
104.71285480508985, 49955.0
109.64781961431873, 51105.0
114.81536214968841, 52155.0
120.22644346174131, 53419.0
125.89254117941663, 54431.0
131.825673855641, 55954.0
138.03842646028866, 57694.0
144.5439770745928, 59089.0
151.3561248436207, 60865.0
158.48931924611108, 63150.0
165.9586907437563, 64602.0
173.78008287493762, 66169.0
181.97008586099827, 68908.0
190.54607179632444, 70705.0
199.5262314968883, 73457.0
208.92961308540407, 75062.0
218.77616239495518, 77395.0
229.08676527677702, 79692.0
239.8832919019495, 82947.0
251.18864315095823, 85551.0
263.02679918953817, 89606.0
275.4228703338163, 93439.0
288.4031503126612, 97472.0
301.9951720402019, 101482.0
316.22776601683796, 105896.0
331.13112148259074, 109767.0
346.7368504525324, 114937.0
363.07805477010174, 119457.0
380.1893963205613, 126332.0
398.1071705534969, 131845.0
416.86938347033634, 137064.0
436.51583224016656, 143094.0
457.0881896148752, 149812.0
478.630092322638, 157496.0
501.18723362727354, 168106.0
524.8074602497734, 189822.0
549.5408738576248, 230013.0
575.4399373371566, 1238017.0
602.5595860743568, 0.0
630.9573444801943, 0.0
660.6934480075964, 0.0
691.8309709189363, 0.0
724.4359600749891, 0.0
758.5775750291851, 0.0
794.3282347242822, 0.0
831.7637711026708, 0.0
870.9635899560797, 0.0
912.0108393559116, 0.0
954.9925860214369, 0.0
1000.0, 0.0
